,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/avg,value,2.965965509414673,2.5475575923919678,2.287179470062256,2.094345808029175,1.9917834997177124,1.8783273696899414,1.8217352628707886,1.7302842140197754,1.6824692487716675,1.5709294080734253,1.5408490896224976,1.497767686843872,1.459441900253296,1.4133667945861816,1.3591033220291138,1.318352222442627,1.2653672695159912,1.2286700010299683,1.1909722089767456,1.1351103782653809,1.121309518814087,1.0786854028701782,1.033555507659912,1.0841996669769287,1.0021315813064575,0.9052155613899231,0.8999515771865845,0.8851545453071594,0.8552973866462708
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/avg,wall_time,1633768596.359604,1633768637.1234653,1633768678.1702955,1633768719.2141852,1633768760.1243823,1633768801.2415762,1633768841.9595537,1633768881.578493,1633768922.3686135,1633768963.1337662,1633769003.0869548,1633769043.174586,1633769082.817885,1633769122.3846002,1633769163.4161353,1633769202.933592,1633769242.6948924,1633769282.2508256,1633769321.6835883,1633769361.4826047,1633769401.1551442,1633769440.9046729,1633769480.1841779,1633769519.9647434,1633769560.9734843,1633769600.4971845,1633769640.2281926,1633769679.6332016,1633769719.170946
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_accuracy/avg,value,0.6176021695137024,0.6696523427963257,0.7005042433738708,0.722034215927124,0.7328490018844604,0.7453224658966064,0.7506966590881348,0.7621749043464661,0.76549232006073,0.7784965634346008,0.7815817594528198,0.7821456789970398,0.7863919734954834,0.7867568731307983,0.7955480217933655,0.7962115406990051,0.8038083910942078,0.8065950274467468,0.8064291477203369,0.812699019908905,0.815386176109314,0.8187035322189331,0.8227176070213318,0.8167130947113037,0.8239782452583313,0.8362194895744324,0.8342621922492981,0.837712287902832,0.8423898816108704
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_accuracy/avg,wall_time,1633768596.3597095,1633768637.123589,1633768678.1704204,1633768719.2143173,1633768760.1245124,1633768801.2416883,1633768841.9596841,1633768881.5786247,1633768922.3687232,1633768963.133901,1633769003.0870807,1633769043.1746829,1633769082.8180146,1633769122.3847256,1633769163.4162455,1633769202.9337118,1633769242.6950006,1633769282.2509315,1633769321.683706,1633769361.4827352,1633769401.1552486,1633769440.9048026,1633769480.1842914,1633769519.9648614,1633769560.9736016,1633769600.497318,1633769640.228302,1633769679.6333258,1633769719.1710486
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/cat1,value,126.41526794433594,110.28080749511719,100.85647583007812,92.85723876953125,87.82450866699219,85.041748046875,78.67373657226562,74.84808349609375,71.6962890625,65.75997924804688,64.40296936035156,60.54738235473633,59.313934326171875,55.419837951660156,54.208553314208984,51.787132263183594,50.52726364135742,46.909759521484375,44.89476013183594,41.53701400756836,42.2864875793457,39.28810501098633,35.4228515625,37.97270584106445,35.40639877319336,30.686351776123047,30.502105712890625,28.940385818481445,28.351205825805664
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/cat1,wall_time,1633768596.3600707,1633768637.1240242,1633768678.170811,1633768719.214601,1633768760.1248364,1633768801.2420166,1633768841.9599628,1633768881.5788996,1633768922.3690283,1633768963.1342108,1633769003.0874689,1633769043.1749797,1633769082.818267,1633769122.3850489,1633769163.4165683,1633769202.9340022,1633769242.6952488,1633769282.2513092,1633769321.6841233,1633769361.4830072,1633769401.1555707,1633769440.9051487,1633769480.1846066,1633769519.9652092,1633769560.9742572,1633769600.4976017,1633769640.2285836,1633769679.6337101,1633769719.1713426
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_accuracy/cat1,value,0.5790206789970398,0.6190286874771118,0.6365445852279663,0.6604299545288086,0.6711783409118652,0.6843152642250061,0.6871019005775452,0.7010350227355957,0.7109872698783875,0.7291003465652466,0.7330812215805054,0.7422372698783875,0.7515923380851746,0.7484076619148254,0.7637341022491455,0.762340784072876,0.7669187784194946,0.7808519005775452,0.775079607963562,0.7882165312767029,0.7896098494529724,0.7989649772644043,0.8119028806686401,0.7995620965957642,0.803542971611023,0.8194665312767029,0.8190684914588928,0.8222531676292419,0.8385748267173767
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_accuracy/cat1,wall_time,1633768596.3601172,1633768637.124086,1633768678.1708872,1633768719.2146437,1633768760.1249022,1633768801.2420685,1633768841.9600115,1633768881.578949,1633768922.3690753,1633768963.134261,1633769003.0875282,1633769043.1750226,1633769082.818328,1633769122.3851042,1633769163.4166224,1633769202.934053,1633769242.6953058,1633769282.2513676,1633769321.6841831,1633769361.4830558,1633769401.1556256,1633769440.9051952,1633769480.1846502,1633769519.9652643,1633769560.9743278,1633769600.497649,1633769640.228627,1633769679.6337783,1633769719.1713915
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/cat2,value,64.82134246826172,48.978599548339844,38.038150787353516,32.69685363769531,28.67636489868164,25.320602416992188,24.454017639160156,22.394227981567383,21.328636169433594,18.835678100585938,18.995882034301758,17.75546646118164,17.799341201782227,18.102825164794922,16.585508346557617,15.317696571350098,14.017589569091797,14.254071235656738,13.586041450500488,13.793342590332031,13.2132568359375,12.329450607299805,12.627878189086914,13.982367515563965,12.198114395141602,9.957545280456543,11.53026294708252,10.440661430358887,11.06410026550293
events.out.tfevents.1633768558.singapore-lab033009197005.na63.114624.0,train_loss/cat2,wall_time,1633768596.3602157,1633768637.1242392,1633768678.1710458,1633768719.2147593,1633768760.1251078,1633768801.2421968,1633768841.960124,1633768881.5790584,1633768922.3692114,1633768963.1343853,1633769003.087668,1633769043.1751397,1633769082.8184357,1633769122.3852317,1633769163.4167526,1633769202.9341588,1633769242.695409,1633769282.2515178,1633769321.6843452,1633769361.4831657,1633769401.1557393,1633769440.9053473,1633769480.1847668,1633769519.9654245,1633769560.9744413,1633769600.4977832,1633769640.2287457,1633769679.6339207,1633769719.1715007
