,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/avg,value,2.7821056842803955,1.8727349042892456,1.6610983610153198,1.5607155561447144,1.4602885246276855,1.3739756345748901,1.214543104171753,1.2540786266326904,1.1268162727355957,1.0332133769989014,0.9451019167900085,0.8470123410224915,0.7619524002075195,0.7263054847717285,0.7050063014030457,0.601209819316864,0.488584965467453,0.5164134502410889,0.43251243233680725,0.3901992738246918,0.36094266176223755,0.33087679743766785,0.35339781641960144,0.2732076644897461,0.2500745952129364,0.2109595388174057,0.2230638861656189,0.21769468486309052,0.214776411652565
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/avg,wall_time,1633773820.795839,1633773843.0631857,1633773865.2732394,1633773887.3798563,1633773908.9864051,1633773931.2646613,1633773952.917304,1633773974.69401,1633773996.4710436,1633774018.111536,1633774039.8134692,1633774061.5853758,1633774083.755037,1633774105.232349,1633774126.8801317,1633774148.5031772,1633774170.0600922,1633774191.6125524,1633774213.238989,1633774234.815823,1633774256.5919647,1633774278.366181,1633774299.811305,1633774321.6710587,1633774343.3564897,1633774365.0300984,1633774386.6136115,1633774408.17364,1633774429.7088194
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/avg,value,0.6668325662612915,0.7544121742248535,0.774946928024292,0.787685751914978,0.7978038787841797,0.8074243664741516,0.8255374431610107,0.8181727528572083,0.834162712097168,0.8447452187538147,0.8546974658966064,0.8676021695137024,0.8752322196960449,0.8818670511245728,0.8828622698783875,0.8955679535865784,0.9146430492401123,0.909600555896759,0.9210124611854553,0.9294718503952026,0.9350451231002808,0.9396231174468994,0.9378980994224548,0.9511345624923706,0.9522624611854553,0.9597266316413879,0.9584328532218933,0.9613853693008423,0.9613521695137024
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/avg,wall_time,1633773820.7959762,1633773843.0633082,1633773865.2733772,1633773887.3799777,1633773908.986497,1633773931.2647686,1633773952.9174206,1633773974.6940978,1633773996.4711442,1633774018.1116374,1633774039.8135672,1633774061.5854795,1633774083.7551339,1633774105.2324677,1633774126.8802493,1633774148.503305,1633774170.060198,1633774191.612647,1633774213.2390885,1633774234.815947,1633774256.592071,1633774278.3662972,1633774299.811417,1633774321.6711657,1633774343.356606,1633774365.0302112,1633774386.6137397,1633774408.1737387,1633774429.7089398
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat1,value,122.6103515625,83.48816680908203,75.01431274414062,71.24967956542969,66.04988861083984,62.647335052490234,54.893985748291016,57.10813522338867,50.728851318359375,45.695858001708984,42.070457458496094,38.0579833984375,33.29512405395508,32.64279556274414,29.51634407043457,26.392698287963867,21.404319763183594,20.332897186279297,18.650981903076172,15.93785572052002,13.948063850402832,15.851296424865723,14.184660911560059,12.459454536437988,8.47072696685791,8.263740539550781,9.173186302185059,7.70847749710083,8.934066772460938
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat1,wall_time,1633773820.7963526,1633773843.0635953,1633773865.2736828,1633773887.3802853,1633773908.98675,1633773931.2650664,1633773952.9177024,1633773974.6944115,1633773996.4714527,1633774018.1119516,1633774039.813882,1633774061.5857675,1633774083.7554355,1633774105.232791,1633774126.880574,1633774148.5036151,1633774170.0605094,1633774191.612935,1633774213.239388,1633774234.8162267,1633774256.5924187,1633774278.3665793,1633774299.811714,1633774321.671505,1633774343.3570032,1633774365.0304759,1633774386.614,1633774408.17409,1633774429.7092557
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/cat1,value,0.581210196018219,0.6888933181762695,0.6974522471427917,0.7111862897872925,0.7308917045593262,0.7368630766868591,0.7579618096351624,0.7529856562614441,0.7740843892097473,0.793988823890686,0.8087181448936462,0.8198646306991577,0.8365843892097473,0.8367834687232971,0.8477308750152588,0.8650477528572083,0.8849522471427917,0.8859474658966064,0.893710196018219,0.9088375568389893,0.9195860028266907,0.9142118096351624,0.9217754602432251,0.9289410710334778,0.9496417045593262,0.9512341022491455,0.9458598494529724,0.9542197585105896,0.9490445852279663
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/cat1,wall_time,1633773820.7963967,1633773843.0636368,1633773865.2737353,1633773887.3803372,1633773908.9868033,1633773931.2651093,1633773952.9177659,1633773974.6944606,1633773996.471498,1633774018.1119978,1633774039.8139236,1633774061.5858097,1633774083.7554784,1633774105.232844,1633774126.8806272,1633774148.5036676,1633774170.060563,1633774191.6129782,1633774213.2394283,1633774234.8162906,1633774256.5924814,1633774278.3666215,1633774299.8117805,1633774321.6715536,1633774343.3570652,1633774365.0305254,1633774386.6140504,1633774408.174136,1633774429.709325
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat2,value,53.47893142700195,28.596176147460938,23.524633407592773,21.560787200927734,19.314287185668945,18.681018829345703,14.811097145080566,16.567644119262695,13.3582124710083,13.158668518066406,10.41381549835205,9.081075668334961,9.854437828063965,7.769100189208984,8.929454803466797,7.267943859100342,6.001418113708496,6.509011268615723,4.964869499206543,5.83908748626709,4.310275554656982,3.120485782623291,6.552872657775879,4.415956020355225,2.821795701980591,3.121809244155884,3.6303815841674805,3.9974660873413086,2.1715331077575684
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat2,wall_time,1633773820.7965043,1633773843.063747,1633773865.2738764,1633773887.380461,1633773908.9868994,1633773931.2652216,1633773952.9178665,1633773974.6945908,1633773996.4716141,1633774018.1121154,1633774039.8140378,1633774061.585921,1633774083.7555897,1633774105.2329729,1633774126.8807728,1633774148.5038064,1633774170.0606878,1633774191.6130946,1633774213.2395365,1633774234.8164003,1633774256.5926208,1633774278.366743,1633774299.8119073,1633774321.6716766,1633774343.3572145,1633774365.0306199,1633774386.6141558,1633774408.1742702,1633774429.7094445
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/cat2,value,0.687699019908905,0.8286226391792297,0.8608678579330444,0.8680334687232971,0.8821656107902527,0.8911226391792297,0.9136146306991577,0.9020700454711914,0.9191879034042358,0.9183917045593262,0.9323248267173767,0.9462579488754272,0.9359076619148254,0.9524283409118652,0.9404856562614441,0.9524283409118652,0.9615843892097473,0.9585987329483032,0.9659633636474609,0.9617834687232971,0.9705414175987244,0.9785031676292419,0.9637739062309265,0.972332775592804,0.9785031676292419,0.9791003465652466,0.9753184914588928,0.975119411945343,0.9850716590881348
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_accuracy/cat2,wall_time,1633773820.7965357,1633773843.0637903,1633773865.27392,1633773887.3805087,1633773908.9869304,1633773931.265255,1633773952.9179075,1633773974.6946256,1633773996.471648,1633774018.1121495,1633774039.8140695,1633774061.5859535,1633774083.7556224,1633774105.2330158,1633774126.8808177,1633774148.5038502,1633774170.060745,1633774191.6131275,1633774213.239569,1633774234.8164427,1633774256.5926654,1633774278.3667772,1633774299.8119504,1633774321.6717143,1633774343.3572595,1633774365.0306594,1633774386.6141963,1633774408.1743217,1633774429.7094874
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat3,value,44.1034049987793,28.35111427307129,22.89072608947754,21.093931198120117,20.32554817199707,18.529142379760742,14.973602294921875,15.285564422607422,13.898065567016602,12.209120750427246,11.320243835449219,9.425532341003418,8.37254810333252,7.411905765533447,9.247770309448242,7.058902263641357,5.040637969970703,5.822201251983643,5.158313274383545,4.26827335357666,4.169280529022217,4.0578460693359375,3.9755759239196777,2.891333818435669,3.763890266418457,2.5534679889678955,2.427760362625122,2.4360806941986084,2.619675397872925
events.out.tfevents.1633773801.singapore-lab033009197005.na63.121046.0,train_loss/cat3,wall_time,1633773820.7966988,1633773843.0640228,1633773865.2741778,1633773887.380701,1633773908.9872286,1633773931.2654245,1633773952.9180524,1633773974.694988,1633773996.4718428,1633774018.1123307,1633774039.8142612,1633774061.5861156,1633774083.755814,1633774105.233191,1633774126.8809967,1633774148.5041683,1633774170.061003,1633774191.6133182,1633774213.2397344,1633774234.8165877,1633774256.5927615,1633774278.3670557,1633774299.812122,1633774321.6718984,1633774343.3573685,1633774365.030817,1633774386.6143599,1633774408.174397,1633774429.7097638
