,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/avg,value,2.5306904315948486,2.004869222640991,1.818129539489746,1.692958116531372,1.5748291015625,1.4832806587219238,1.3850717544555664,1.3304080963134766,1.2408701181411743,1.1309529542922974,1.0842190980911255,1.0395245552062988,0.9605647325515747,0.9534199237823486,0.8500814437866211,0.8006475567817688,0.7694758176803589,0.7227358222007751,0.6728576421737671,0.6158087253570557,0.5699993371963501,0.573682963848114,0.5110023617744446,0.46861040592193604,0.46290600299835205,0.4286612570285797,0.3865624666213989,0.3900362253189087,0.35776859521865845
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/avg,wall_time,1633769889.4887033,1633769930.5093083,1633769971.5605953,1633770012.897861,1633770054.1283503,1633770093.8169305,1633770135.099112,1633770176.206032,1633770215.8239214,1633770256.9363317,1633770298.0068004,1633770337.5193427,1633770378.3477402,1633770419.472518,1633770458.90024,1633770498.464591,1633770537.8962002,1633770577.1509118,1633770616.5757384,1633770657.4675863,1633770697.8858159,1633770737.3561585,1633770777.1470811,1633770818.0810442,1633770858.8817987,1633770898.588224,1633770938.5229769,1633770978.0260158,1633771017.5741966
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/avg,value,0.6763535141944885,0.7337115406990051,0.756236732006073,0.7685443162918091,0.7800225615501404,0.7879511713981628,0.7984009981155396,0.8014198541641235,0.8112725615501404,0.8249402642250061,0.8248739242553711,0.8322717547416687,0.8393378257751465,0.8431528806686401,0.8530387282371521,0.8604697585105896,0.862725555896759,0.8693603873252869,0.8768245577812195,0.8834262490272522,0.8906581997871399,0.8892648816108704,0.8970939517021179,0.906316339969635,0.9071456789970398,0.9130175113677979,0.918922483921051,0.9204816818237305,0.9260880947113037
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/avg,wall_time,1633769889.4888275,1633769930.5094144,1633769971.5607088,1633770012.8979719,1633770054.1284633,1633770093.8170242,1633770135.0992353,1633770176.2061534,1633770215.824016,1633770256.9364583,1633770298.0069103,1633770337.5194342,1633770378.3478484,1633770419.472621,1633770458.900345,1633770498.4646974,1633770537.8963237,1633770577.1510246,1633770616.5758538,1633770657.467691,1633770697.8859134,1633770737.3562706,1633770777.1472046,1633770818.0811374,1633770858.8819087,1633770898.588341,1633770938.5230656,1633770978.0261176,1633771017.5743294
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat1,value,112.62720489501953,88.52806091308594,78.67110443115234,73.50129699707031,67.62410736083984,63.03049087524414,59.21628952026367,56.26605224609375,51.9517707824707,46.00753402709961,45.235660552978516,42.39048385620117,37.51213455200195,38.55304718017578,35.50065231323242,32.4843635559082,31.358091354370117,28.5106143951416,25.33499526977539,23.0584774017334,19.62852668762207,22.4416446685791,18.69904327392578,17.962602615356445,16.727243423461914,15.214713096618652,13.924270629882812,14.096894264221191,13.8233003616333
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat1,wall_time,1633769889.48921,1633769930.5096774,1633769971.560962,1633770012.8982434,1633770054.1287642,1633770093.817298,1633770135.0995612,1633770176.2064831,1633770215.8242552,1633770256.9368696,1633770298.0072215,1633770337.5197213,1633770378.348116,1633770419.472895,1633770458.9006505,1633770498.4649742,1633770537.8966668,1633770577.151433,1633770616.576163,1633770657.4680183,1633770697.8862476,1633770737.3566,1633770777.1474712,1633770818.0814319,1633770858.8822,1633770898.588602,1633770938.5233529,1633770978.026426,1633771017.5746408
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/cat1,value,0.6084793210029602,0.6693869233131409,0.6954618096351624,0.7091958522796631,0.7229299545288086,0.7338773608207703,0.7406449317932129,0.750199019908905,0.7593550682067871,0.7826433181762695,0.7744824886322021,0.787420392036438,0.7991639971733093,0.7993630766868591,0.8103104829788208,0.8212579488754272,0.8212579488754272,0.8318073153495789,0.8443471193313599,0.856488823890686,0.8773885369300842,0.8521098494529724,0.8779856562614441,0.8799760937690735,0.887340784072876,0.8978901505470276,0.906449019908905,0.9058519005775452,0.9054538011550903
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/cat1,wall_time,1633769889.4892654,1633769930.5097277,1633769971.5610054,1633770012.898301,1633770054.1288047,1633770093.8173454,1633770135.0996156,1633770176.2065375,1633770215.8243127,1633770256.936931,1633770298.007287,1633770337.5197787,1633770378.348155,1633770419.4729366,1633770458.9006963,1633770498.4650185,1633770537.8967125,1633770577.1514947,1633770616.5762079,1633770657.468068,1633770697.8863351,1633770737.3566515,1633770777.1475213,1633770818.0814784,1633770858.8822489,1633770898.588654,1633770938.5233984,1633770978.0264673,1633771017.5746946
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat2,value,50.73329162597656,32.59796142578125,26.575109481811523,23.110240936279297,20.464109420776367,19.96929359436035,17.03809928894043,16.940082550048828,14.705493927001953,13.488638877868652,12.246223449707031,12.007600784301758,11.479650497436523,11.565192222595215,9.295372009277344,8.909722328186035,9.200016021728516,7.599411964416504,7.449855804443359,7.259283065795898,6.173855304718018,8.028316497802734,5.838587760925293,5.505305767059326,5.722249984741211,5.224462032318115,4.261792182922363,4.057222843170166,4.759781837463379
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat2,wall_time,1633769889.489394,1633769930.5098166,1633769971.561104,1633770012.898403,1633770054.1289175,1633770093.8174348,1633770135.0997596,1633770176.206702,1633770215.8244045,1633770256.9370828,1633770298.0074058,1633770337.519898,1633770378.3482409,1633770419.4730337,1633770458.9008257,1633770498.4651356,1633770537.896809,1633770577.1516025,1633770616.576324,1633770657.4681888,1633770697.8864546,1633770737.356774,1633770777.147631,1633770818.0815945,1633770858.8823783,1633770898.5888202,1633770938.5234993,1633770978.0265808,1633771017.574815
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/cat2,value,0.6821258068084717,0.799761176109314,0.850119411945343,0.8640525341033936,0.8765923380851746,0.8837579488754272,0.8970939517021179,0.8978901505470276,0.9082404375076294,0.9164012670516968,0.9215764403343201,0.9229697585105896,0.928542971611023,0.9253582954406738,0.9402866363525391,0.9430732727050781,0.9392914175987244,0.9490445852279663,0.9518312215805054,0.9482483863830566,0.9578025341033936,0.950238823890686,0.9589968323707581,0.9643710255622864,0.9613853693008423,0.9645700454711914,0.9645700454711914,0.9673566818237305,0.9665604829788208
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/cat2,wall_time,1633769889.4894364,1633769930.5098462,1633769971.5611362,1633770012.898438,1633770054.128951,1633770093.8174653,1633770135.0998054,1633770176.206748,1633770215.824438,1633770256.9371252,1633770298.007443,1633770337.5199327,1633770378.3482704,1633770419.4730654,1633770458.9008598,1633770498.4651713,1633770537.8968403,1633770577.151643,1633770616.576358,1633770657.4682233,1633770697.886493,1633770737.3568103,1633770777.1476722,1633770818.0816286,1633770858.8824136,1633770898.5888624,1633770938.5235302,1633770978.0266142,1633771017.5748594
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat3,value,42.121826171875,30.325368881225586,26.123905181884766,23.980655670166016,21.203542709350586,19.543926239013672,18.010093688964844,16.608020782470703,14.958355903625488,13.554719924926758,13.529327392578125,12.88321304321289,12.601998329162598,11.696128845214844,9.983536720275879,9.34119987487793,8.514315605163574,8.993776321411133,7.524121284484863,6.641667366027832,7.230468273162842,6.267330169677734,6.261990547180176,4.387727737426758,5.385188102722168,5.141872406005859,4.733145236968994,5.048520088195801,4.1059393882751465
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_loss/cat3,wall_time,1633769889.4897754,1633769930.5099933,1633769971.561379,1633770012.8986344,1633770054.1291866,1633770093.817768,1633770135.1001368,1633770176.2069297,1633770215.8245828,1633770256.9372973,1633770298.0076606,1633770337.520139,1633770378.348473,1633770419.473204,1633770458.901033,1633770498.4653301,1633770537.896925,1633770577.151885,1633770616.5765145,1633770657.468396,1633770697.8866646,1633770737.3569753,1633770777.1479013,1633770818.0817986,1633770858.882634,1633770898.5890384,1633770938.523684,1633770978.0268004,1633771017.5750463
events.out.tfevents.1633769852.singapore-lab033009197005.na63.25625.0,train_accuracy/cat3,value,0.7378582954406738,0.8148885369300842,0.8421576619148254,0.856090784072876,0.8698248267173767,0.8771895170211792,0.8923168778419495,0.8881369233131409,0.8988853693008423,0.9100318551063538,0.9028662443161011,0.9104299545288086,0.9112260937690735,0.9144108295440674,0.9281449317932129,0.9325239062309265,0.937699019908905,0.9402866363525391,0.9474522471427917,0.9508360028266907,0.9474522471427917,0.9512341022491455,0.9536226391792297,0.9641719460487366,0.9595939517021179,0.9585987329483032,0.9657643437385559,0.9621815085411072,0.9695461988449097
